Lat,Long,TempC,HumedadSuelo,HumedadRelativa
8.65,-84.35,27.3,,70.5
8.65,-84.3,27.3,,69.1
8.65,-84.25,27.4,,67.4
8.65,-84.2,27.4,,65.7
8.65,-84.15,27.4,,65.1
8.65,-84.1,27.4,,64.5
8.65,-84.05,27.4,,66.3
8.65,-84,27.3,,68.3
8.65,-83.95,27.3,,69.7
8.65,-83.9,27.2,,71.3
8.65,-83.85,27.1,,71.1
8.65,-83.8,27,,70.9
8.65,-83.75,26.7,,74.5
8.65,-83.7,24.6,,87.7
8.65,-83.65,23.8,,89.6
8.65,-83.6,21.4,0.808,84.1
8.65,-83.55,23,0.808,97.3
8.65,-83.5,24.1,0.7,100
8.65,-83.45,24.3,0.7,100
8.65,-83.4,25.1,,96.6
8.65,-83.35,25.3,,92
8.65,-83.3,25.4,,87.8
8.65,-83.25,24.1,,93.7
8.65,-83.2,23.6,0.471,89
8.65,-83.15,22,0.471,83.3
8.65,-83.1,22.7,1.046,86.4
8.65,-83.05,23.3,1.046,83.6
8.65,-83,22.9,1.011,81.1
8.65,-82.95,22.4,1.011,79.5
8.65,-82.9,21,0.955,69.3
8.65,-82.85,19.7,0.955,60.5
8.65,-82.8,20.4,0.912,63.7
8.65,-82.75,19.8,0.912,63.1
8.65,-82.7,20.1,0.957,65.7
8.65,-82.65,19.7,0.957,70.8
8.65,-82.6,19.7,1.175,77.1
8.65,-82.55,19.2,1.175,71.1
8.65,-82.5,19.7,0.707,68.9
8.6,-86,27.1,,62
8.6,-85.95,27.1,,62.8
8.6,-85.9,27.2,,63.6
8.6,-85.85,27.2,,66.1
8.6,-85.8,27.2,,68.7
8.6,-85.75,27.2,,69.8
8.6,-85.7,27.2,,70.9
8.6,-85.65,27.2,,69.7
8.6,-85.6,27.2,,68.4
8.6,-85.55,27.2,,67.6
8.6,-85.5,27.3,,66.7
8.6,-85.45,27.3,,66.8
8.6,-85.4,27.3,,66.9
8.6,-85.35,27.3,,64.7
8.6,-85.3,27.3,,62.7
8.6,-85.25,27.3,,60.9
8.6,-85.2,27.3,,59.2
8.6,-85.15,27.3,,58.5
8.6,-85.1,27.3,,57.8
8.6,-85.05,27.3,,57.8
8.6,-85,27.3,,57.9
8.6,-84.95,27.4,,58.3
8.6,-84.9,27.4,,58.7
8.6,-84.85,27.4,,58.7
8.6,-84.8,27.4,,58.7
8.6,-84.75,27.4,,57.6
8.6,-84.7,27.4,,56.6
8.6,-84.65,27.4,,58
8.6,-84.6,27.4,,59.4
8.6,-84.55,27.4,,64.4
8.6,-84.5,27.4,,69.9
8.6,-84.45,27.4,,71.8
8.6,-84.4,27.3,,73.8
8.6,-84.35,27.3,,73.5
8.6,-84.3,27.3,,73.1
8.6,-84.25,27.3,,71.4
8.6,-84.2,27.4,,69.8
8.6,-84.15,27.4,,66.3
8.6,-84.1,27.4,,62.9
8.6,-84.05,27.4,,63.5
8.6,-84,27.4,,64
8.6,-83.95,27.4,,68.2
8.6,-83.9,27.3,,72.7
8.6,-83.85,27.2,,72.4
8.6,-83.8,27,,72.1
8.6,-83.75,26.7,,75.6
8.6,-83.7,24,,89.4
8.6,-83.65,24.5,,92
8.6,-83.6,22.6,0.507,89.9
8.6,-83.55,22.5,0.507,93.9
8.6,-83.5,23.2,0.901,100
8.6,-83.45,24.1,0.901,100
8.6,-83.4,25.3,0.779,97.3
8.6,-83.35,25.6,0.779,92.5
8.6,-83.3,25.8,,89.5
8.6,-83.25,25.8,,88.7
8.6,-83.2,25.5,,88
8.6,-83.15,24.7,,87.2
8.6,-83.1,22.7,0.543,90
8.6,-83.05,22.6,0.543,81.2
8.6,-83,22.6,0.597,74
8.6,-82.95,22.6,0.597,73.4
8.6,-82.9,22.5,0.564,76.8
8.6,-82.85,21.8,0.564,75.7
8.6,-82.8,20.3,0.644,66.7
8.6,-82.75,20.7,0.644,72.3
8.6,-82.7,21,0.701,75.9
8.6,-82.65,20.7,0.701,80.7
8.6,-82.6,20.6,0.736,86.5
8.6,-82.55,20.4,0.736,82.3
8.6,-82.5,20.6,0.563,79.6
8.55,-86,27.1,,63.5
8.55,-85.95,27.2,,64.9
8.55,-85.9,27.2,,66.3
8.55,-85.85,27.2,,68.3
8.55,-85.8,27.2,,70.3
8.55,-85.75,27.2,,70.8
8.55,-85.7,27.2,,71.3
8.55,-85.65,27.2,,70.1
8.55,-85.6,27.2,,68.9
8.55,-85.55,27.3,,67.8
8.55,-85.5,27.3,,66.8
8.55,-85.45,27.3,,66.6
8.55,-85.4,27.3,,66.4
8.55,-85.35,27.3,,63.8
8.55,-85.3,27.3,,61.2
8.55,-85.25,27.3,,59.7
8.55,-85.2,27.3,,58.3
8.55,-85.15,27.3,,58
8.55,-85.1,27.3,,57.7
8.55,-85.05,27.3,,57.6
8.55,-85,27.3,,57.5
8.55,-84.95,27.3,,57.8
8.55,-84.9,27.4,,58
8.55,-84.85,27.4,,57.8
8.55,-84.8,27.4,,57.6
8.55,-84.75,27.4,,57.3
8.55,-84.7,27.4,,57
8.55,-84.65,27.4,,59.2
8.55,-84.6,27.4,,61.5
8.55,-84.55,27.4,,65.6
8.55,-84.5,27.4,,69.9
8.55,-84.45,27.4,,70.9
8.55,-84.4,27.4,,71.8
8.55,-84.35,27.4,,71.9
8.55,-84.3,27.3,,72
8.55,-84.25,27.4,,72
8.55,-84.2,27.4,,72
8.55,-84.15,27.4,,69.5
8.55,-84.1,27.4,,67.1
8.55,-84.05,27.4,,65.6
8.55,-84,27.4,,64.2
8.55,-83.95,27.4,,66.2
8.55,-83.9,27.4,,68.3
8.55,-83.85,27.3,,69.5
8.55,-83.8,27.2,,70.7
8.55,-83.75,26.9,,74.7
8.55,-83.7,26.5,,78.9
8.55,-83.65,25.1,,91.8
8.55,-83.6,25,0.723,98.8
8.55,-83.55,24.3,0.723,100
8.55,-83.5,22.1,0.736,92.3
8.55,-83.45,22.6,0.736,93.6
8.55,-83.4,24.4,0.435,100
8.55,-83.35,24.9,0.435,100
8.55,-83.3,26.1,,92.7
8.55,-83.25,26.2,,91.9
8.55,-83.2,26,,91.1
8.55,-83.15,25.2,,91.7
8.55,-83.1,23.5,,97.9
8.55,-83.05,23.1,,90.4
8.55,-83,22.9,0.339,84
8.55,-82.95,22.8,0.339,82
8.55,-82.9,22.5,0.404,80.9
8.55,-82.85,22.1,0.404,83.1
8.55,-82.8,21.9,0.356,83.7
8.55,-82.75,21.8,0.356,82.8
8.55,-82.7,21.9,0.669,82.7
8.55,-82.65,21.6,0.669,84.1
8.55,-82.6,21.9,0.579,88.2
8.55,-82.55,21.7,0.579,85.2
8.55,-82.5,21.7,0.256,83.3
8.5,-86,27.2,,65.1
8.5,-85.95,27.2,,67.1
8.5,-85.9,27.2,,69.2
8.5,-85.85,27.2,,70.5
8.5,-85.8,27.2,,71.9
8.5,-85.75,27.2,,71.8
8.5,-85.7,27.3,,71.7
8.5,-85.65,27.3,,70.5
8.5,-85.6,27.3,,69.3
8.5,-85.55,27.3,,68.1
8.5,-85.5,27.3,,66.9
8.5,-85.45,27.3,,66.4
8.5,-85.4,27.3,,66
8.5,-85.35,27.3,,62.8
8.5,-85.3,27.3,,59.7
8.5,-85.25,27.3,,58.5
8.5,-85.2,27.3,,57.4
8.5,-85.15,27.4,,57.5
8.5,-85.1,27.4,,57.6
8.5,-85.05,27.4,,57.4
8.5,-85,27.3,,57.2
8.5,-84.95,27.3,,57.3
8.5,-84.9,27.3,,57.3
8.5,-84.85,27.4,,57
8.5,-84.8,27.4,,56.6
8.5,-84.75,27.4,,57
8.5,-84.7,27.4,,57.4
8.5,-84.65,27.4,,60.5
8.5,-84.6,27.4,,63.8
8.5,-84.55,27.4,,66.8
8.5,-84.5,27.4,,70
8.5,-84.45,27.4,,69.9
8.5,-84.4,27.4,,69.9
8.5,-84.35,27.4,,70.4
8.5,-84.3,27.4,,70.9
8.5,-84.25,27.4,,72.6
8.5,-84.2,27.4,,74.4
8.5,-84.15,27.4,,72.9
8.5,-84.1,27.4,,71.5
8.5,-84.05,27.4,,67.9
8.5,-84,27.4,,64.5
8.5,-83.95,27.4,,64.3
8.5,-83.9,27.4,,64.2
8.5,-83.85,27.4,,66.7
8.5,-83.8,27.3,,69.4
8.5,-83.75,27.1,,73.8
8.5,-83.7,26.8,,78.5
8.5,-83.65,26.3,,86.3
8.5,-83.6,25,0.723,98.5
8.5,-83.55,24.2,0.723,100
8.5,-83.5,22.2,0.736,90.3
8.5,-83.45,21.1,0.736,77.7
8.5,-83.4,23.3,0.435,96.1
8.5,-83.35,24.5,0.435,100
8.5,-83.3,25.2,,100
8.5,-83.25,26.6,,95.1
8.5,-83.2,26.5,,94.3
8.5,-83.15,25.8,,96.3
8.5,-83.1,23.8,,100
8.5,-83.05,23.3,,100
8.5,-83,23.2,0.339,95.2
8.5,-82.95,23,0.339,92.6
8.5,-82.9,22.8,0.404,90
8.5,-82.85,22.7,0.404,93.4
8.5,-82.8,22.9,0.356,97.4
8.5,-82.75,22.6,0.356,93.5
8.5,-82.7,22.6,0.669,89.6
8.5,-82.65,22.7,0.669,89.9
8.5,-82.6,22.7,0.579,89.1
8.5,-82.55,22.7,0.579,88.1
8.5,-82.5,22.5,0.256,86.8
8.45,-86,27.2,,67.9
8.45,-85.95,27.2,,69.7
8.45,-85.9,27.2,,71.6
8.45,-85.85,27.2,,72.2
8.45,-85.8,27.2,,72.8
8.45,-85.75,27.2,,72.4
8.45,-85.7,27.2,,71.9
8.45,-85.65,27.2,,70.9
8.45,-85.6,27.2,,69.9
8.45,-85.55,27.2,,68.6
8.45,-85.5,27.2,,67.4
8.45,-85.45,27.3,,66.7
8.45,-85.4,27.3,,66
8.45,-85.35,27.3,,63.2
8.45,-85.3,27.3,,60.5
8.45,-85.25,27.3,,58.6
8.45,-85.2,27.3,,56.8
8.45,-85.15,27.3,,56.9
8.45,-85.1,27.3,,57
8.45,-85.05,27.3,,56.9
8.45,-85,27.3,,56.7
8.45,-84.95,27.4,,56.8
8.45,-84.9,27.4,,56.9
8.45,-84.85,27.4,,57
8.45,-84.8,27.4,,57
8.45,-84.75,27.4,,58.8
8.45,-84.7,27.4,,60.5
8.45,-84.65,27.4,,64.1
8.45,-84.6,27.4,,67.9
8.45,-84.55,27.4,,69.4
8.45,-84.5,27.4,,70.8
8.45,-84.45,27.4,,69.4
8.45,-84.4,27.4,,68.1
8.45,-84.35,27.4,,68.2
8.45,-84.3,27.4,,68.4
8.45,-84.25,27.4,,70.1
8.45,-84.2,27.4,,71.9
8.45,-84.15,27.4,,72.4
8.45,-84.1,27.4,,72.8
8.45,-84.05,27.4,,70.6
8.45,-84,27.4,,68.4
8.45,-83.95,27.4,,67.7
8.45,-83.9,27.4,,66.9
8.45,-83.85,27.3,,68.1
8.45,-83.8,27.3,,69.3
8.45,-83.75,27.2,,73.1
8.45,-83.7,27,,77.1
8.45,-83.65,26.6,,82.7
8.45,-83.6,26.3,0.723,88.9
8.45,-83.55,23.4,0.723,92.2
8.45,-83.5,24.3,0.736,100
8.45,-83.45,24.5,0.736,100
8.45,-83.4,24.8,0.435,100
8.45,-83.35,24.3,0.435,99.1
8.45,-83.3,25.2,,100
8.45,-83.25,26.8,,91.5
8.45,-83.2,26.7,,90.9
8.45,-83.15,26.2,,93.9
8.45,-83.1,25.6,,97.3
8.45,-83.05,23.9,,100
8.45,-83,23.8,0.339,98.7
8.45,-82.95,23.5,0.339,95.1
8.45,-82.9,23.4,0.404,91.6
8.45,-82.85,23.3,0.404,94.4
8.45,-82.8,23.4,0.356,97.3
8.45,-82.75,23.4,0.356,94
8.45,-82.7,23.2,0.669,90.9
8.45,-82.65,23.2,0.669,89
8.45,-82.6,23.3,0.579,87.2
8.45,-82.55,23.2,0.579,86.3
8.45,-82.5,23.1,0.256,85.5
8.4,-86,27.1,,70.8
8.4,-85.95,27.2,,72.4
8.4,-85.9,27.2,,74.1
8.4,-85.85,27.2,,73.9
8.4,-85.8,27.2,,73.8
8.4,-85.75,27.2,,73
8.4,-85.7,27.2,,72.1
8.4,-85.65,27.2,,71.3
8.4,-85.6,27.2,,70.4
8.4,-85.55,27.2,,69.1
8.4,-85.5,27.2,,67.9
8.4,-85.45,27.2,,66.9
8.4,-85.4,27.2,,66
8.4,-85.35,27.2,,63.6
8.4,-85.3,27.2,,61.2
8.4,-85.25,27.2,,58.7
8.4,-85.2,27.3,,56.3
8.4,-85.15,27.3,,56.3
8.4,-85.1,27.3,,56.4
8.4,-85.05,27.3,,56.3
8.4,-85,27.4,,56.2
8.4,-84.95,27.4,,56.3
8.4,-84.9,27.4,,56.5
8.4,-84.85,27.4,,56.9
8.4,-84.8,27.4,,57.4
8.4,-84.75,27.4,,60.5
8.4,-84.7,27.4,,63.7
8.4,-84.65,27.4,,67.9
8.4,-84.6,27.4,,72.4
8.4,-84.55,27.4,,72
8.4,-84.5,27.4,,71.6
8.4,-84.45,27.4,,68.9
8.4,-84.4,27.4,,66.4
8.4,-84.35,27.5,,66.2
8.4,-84.3,27.5,,66
8.4,-84.25,27.5,,67.7
8.4,-84.2,27.5,,69.6
8.4,-84.15,27.5,,71.9
8.4,-84.1,27.5,,74.2
8.4,-84.05,27.4,,73.4
8.4,-84,27.4,,72.6
8.4,-83.95,27.4,,71.2
8.4,-83.9,27.3,,69.8
8.4,-83.85,27.3,,69.5
8.4,-83.8,27.3,,69.2
8.4,-83.75,27.3,,72.4
8.4,-83.7,27.2,,75.7
8.4,-83.65,27,,79.3
8.4,-83.6,26.8,,83.2
8.4,-83.55,26.6,,87
8.4,-83.5,26.4,,91.1
8.4,-83.45,26.4,,91.8
8.4,-83.4,26.5,,92.5
8.4,-83.35,25.3,,100
8.4,-83.3,23.7,,93.4
8.4,-83.25,27,,88.1
8.4,-83.2,26.9,,87.7
8.4,-83.15,26.5,,92.6
8.4,-83.1,24.5,0.805,100
8.4,-83.05,23.6,0.805,99.2
8.4,-83,23.4,0.291,100
8.4,-82.95,23.8,0.291,99.7
8.4,-82.9,23.8,0.345,93.1
8.4,-82.85,23.6,0.345,95.3
8.4,-82.8,23.4,0.402,97.9
8.4,-82.75,23.5,0.402,94.7
8.4,-82.7,23.5,0.697,91.8
8.4,-82.65,23.6,0.697,88.8
8.4,-82.6,23.6,0.628,85.9
8.4,-82.55,23.5,0.628,85.1
8.4,-82.5,23.5,0.083,84.3
8.35,-86,27.1,,72.7
8.35,-85.95,27.1,,73.5
8.35,-85.9,27.2,,74.3
8.35,-85.85,27.2,,74.1
8.35,-85.8,27.2,,73.8
8.35,-85.75,27.2,,72.9
8.35,-85.7,27.2,,72
8.35,-85.65,27.2,,71.1
8.35,-85.6,27.2,,70.2
8.35,-85.55,27.2,,69.1
8.35,-85.5,27.2,,68
8.35,-85.45,27.2,,66.8
8.35,-85.4,27.2,,65.6
8.35,-85.35,27.2,,63.9
8.35,-85.3,27.2,,62.2
8.35,-85.25,27.2,,60.4
8.35,-85.2,27.3,,58.7
8.35,-85.15,27.3,,58.8
8.35,-85.1,27.3,,58.9
8.35,-85.05,27.3,,58.9
8.35,-85,27.4,,58.9
8.35,-84.95,27.4,,59.2
8.35,-84.9,27.4,,59.6
8.35,-84.85,27.4,,60.6
8.35,-84.8,27.4,,61.6
8.35,-84.75,27.4,,64.1
8.35,-84.7,27.4,,66.7
8.35,-84.65,27.4,,69.1
8.35,-84.6,27.4,,71.7
8.35,-84.55,27.4,,71.6
8.35,-84.5,27.4,,71.5
8.35,-84.45,27.4,,70.2
8.35,-84.4,27.4,,68.9
8.35,-84.35,27.4,,68.9
8.35,-84.3,27.5,,68.9
8.35,-84.25,27.5,,69.7
8.35,-84.2,27.5,,70.6
8.35,-84.15,27.5,,71.1
8.35,-84.1,27.5,,71.7
8.35,-84.05,27.5,,71.7
8.35,-84,27.4,,71.8
8.35,-83.95,27.4,,72
8.35,-83.9,27.4,,72.2
8.35,-83.85,27.4,,71.8
8.35,-83.8,27.4,,71.4
8.35,-83.75,27.3,,72.8
8.35,-83.7,27.2,,74.1
8.35,-83.65,27.1,,77.2
8.35,-83.6,27,,80.4
8.35,-83.55,26.9,,82.4
8.35,-83.5,26.8,,84.5
8.35,-83.45,26.8,,84.5
8.35,-83.4,26.8,,84.5
8.35,-83.35,26.9,,83.7
8.35,-83.3,26.9,,83
8.35,-83.25,27,,83.6
8.35,-83.2,26.9,,84.2
8.35,-83.15,26.7,,86.7
8.35,-83.1,24.1,,93.2
8.35,-83.05,22,,85.4
8.35,-83,22.5,0.996,92.5
8.35,-82.95,23.1,0.996,92.8
8.35,-82.9,24.1,0.507,92.7
8.35,-82.85,24.2,0.507,93.4
8.35,-82.8,24.1,0,94.3
8.35,-82.75,24.1,0,92.7
8.35,-82.7,24.1,,91.5
8.35,-82.65,24.3,,90.2
8.35,-82.6,24.4,0,89.3
8.35,-82.55,24.3,0,86
8.35,-82.5,24.7,0,79.2
8.3,-86,27.1,,74.6
8.3,-85.95,27.1,,74.6
8.3,-85.9,27.2,,74.6
8.3,-85.85,27.2,,74.2
8.3,-85.8,27.2,,73.8
8.3,-85.75,27.2,,72.8
8.3,-85.7,27.1,,71.9
8.3,-85.65,27.1,,70.9
8.3,-85.6,27.1,,70
8.3,-85.55,27.1,,69.1
8.3,-85.5,27.2,,68.2
8.3,-85.45,27.2,,66.6
8.3,-85.4,27.2,,65.1
8.3,-85.35,27.2,,64.1
8.3,-85.3,27.2,,63.2
8.3,-85.25,27.3,,62.2
8.3,-85.2,27.3,,61.2
8.3,-85.15,27.3,,61.4
8.3,-85.1,27.3,,61.5
8.3,-85.05,27.3,,61.5
8.3,-85,27.3,,61.6
8.3,-84.95,27.4,,62.2
8.3,-84.9,27.4,,62.9
8.3,-84.85,27.4,,64.5
8.3,-84.8,27.4,,66.1
8.3,-84.75,27.4,,67.9
8.3,-84.7,27.4,,69.8
8.3,-84.65,27.4,,70.3
8.3,-84.6,27.5,,70.9
8.3,-84.55,27.4,,71.1
8.3,-84.5,27.4,,71.3
8.3,-84.45,27.4,,71.5
8.3,-84.4,27.4,,71.6
8.3,-84.35,27.4,,71.8
8.3,-84.3,27.4,,72
8.3,-84.25,27.5,,71.8
8.3,-84.2,27.5,,71.6
8.3,-84.15,27.5,,70.4
8.3,-84.1,27.5,,69.2
8.3,-84.05,27.5,,70.2
8.3,-84,27.5,,71.1
8.3,-83.95,27.4,,72.9
8.3,-83.9,27.4,,74.7
8.3,-83.85,27.4,,74.2
8.3,-83.8,27.4,,73.7
8.3,-83.75,27.3,,73.1
8.3,-83.7,27.3,,72.6
8.3,-83.65,27.2,,75.1
8.3,-83.6,27.2,,77.7
8.3,-83.55,27.2,,78
8.3,-83.5,27.2,,78.4
8.3,-83.45,27.2,,77.8
8.3,-83.4,27.2,,77.2
8.3,-83.35,27.1,,77.4
8.3,-83.3,27.1,,77.7
8.3,-83.25,27,,79.2
8.3,-83.2,26.9,,80.8
8.3,-83.15,26.8,,82.1
8.3,-83.1,26.7,,83.6
8.3,-83.05,25.4,,96.4
8.3,-83,21.4,0.996,87.5
8.3,-82.95,23.6,0.996,94.3
8.3,-82.9,24.4,0.507,92.2
8.3,-82.85,24.9,0.507,91.5
8.3,-82.8,25.4,0,86.6
8.3,-82.75,25.5,0,84.8
8.3,-82.7,25.6,,83.1
8.3,-82.65,25.6,,85.7
8.3,-82.6,25.6,0,88.5
8.3,-82.55,24.8,0,87.1
8.3,-82.5,25.3,0,77.8
8.25,-86,27.1,,74.2
8.25,-85.95,27.1,,73.8
8.25,-85.9,27.1,,73.5
8.25,-85.85,27.1,,73
8.25,-85.8,27.1,,72.6
8.25,-85.75,27.1,,71.9
8.25,-85.7,27.1,,71.2
8.25,-85.65,27.1,,70.4
8.25,-85.6,27.1,,69.6
8.25,-85.55,27.1,,68.9
8.25,-85.5,27.2,,68.3
8.25,-85.45,27.2,,67.1
8.25,-85.4,27.2,,65.9
8.25,-85.35,27.2,,65
8.25,-85.3,27.3,,64.2
8.25,-85.25,27.3,,63.9
8.25,-85.2,27.3,,63.7
8.25,-85.15,27.3,,64.1
8.25,-85.1,27.3,,64.6
8.25,-85.05,27.3,,64.8
8.25,-85,27.3,,65.1
8.25,-84.95,27.4,,65.6
8.25,-84.9,27.4,,66.1
8.25,-84.85,27.4,,67.1
8.25,-84.8,27.4,,68.2
8.25,-84.75,27.4,,68.5
8.25,-84.7,27.4,,68.8
8.25,-84.65,27.5,,68.4
8.25,-84.6,27.5,,68
8.25,-84.55,27.5,,68.5
8.25,-84.5,27.5,,69
8.25,-84.45,27.5,,70.4
8.25,-84.4,27.4,,71.7
8.25,-84.35,27.4,,72.8
8.25,-84.3,27.5,,73.8
8.25,-84.25,27.5,,73.7
8.25,-84.2,27.5,,73.6
8.25,-84.15,27.5,,72
8.25,-84.1,27.5,,70.5
8.25,-84.05,27.5,,70.3
8.25,-84,27.5,,70.1
8.25,-83.95,27.5,,71.5
8.25,-83.9,27.5,,72.9
8.25,-83.85,27.5,,73.8
8.25,-83.8,27.4,,74.6
8.25,-83.75,27.4,,74.4
8.25,-83.7,27.4,,74.2
8.25,-83.65,27.3,,75.6
8.25,-83.6,27.2,,77
8.25,-83.55,27.2,,77.6
8.25,-83.5,27.3,,78.3
8.25,-83.45,27.3,,78.2
8.25,-83.4,27.3,,78.2
8.25,-83.35,27.3,,78.3
8.25,-83.3,27.2,,78.5
8.25,-83.25,27.2,,79.1
8.25,-83.2,27,,79.8
8.25,-83.15,27,,80.2
8.25,-83.1,26.9,,80.6
8.25,-83.05,26.7,,85.3
8.25,-83,26.4,,90.4
8.25,-82.95,25,,95.1
8.25,-82.9,24.3,0.789,92.9
8.25,-82.85,26.1,0.789,88.1
8.25,-82.8,26.2,,86.6
8.25,-82.75,26.3,,84.5
8.25,-82.7,26.3,,82.4
8.25,-82.65,26.3,,83.5
8.25,-82.6,26.4,,84.6
8.25,-82.55,26.2,,82.4
8.25,-82.5,26,,80.3
8.2,-86,27.1,,73.7
8.2,-85.95,27.1,,73.1
8.2,-85.9,27.1,,72.4
8.2,-85.85,27.1,,71.9
8.2,-85.8,27.1,,71.4
8.2,-85.75,27.1,,71
8.2,-85.7,27.1,,70.5
8.2,-85.65,27.1,,69.9
8.2,-85.6,27.1,,69.2
8.2,-85.55,27.2,,68.8
8.2,-85.5,27.2,,68.4
8.2,-85.45,27.2,,67.6
8.2,-85.4,27.2,,66.8
8.2,-85.35,27.3,,66
8.2,-85.3,27.3,,65.2
8.2,-85.25,27.3,,65.6
8.2,-85.2,27.3,,66.1
8.2,-85.15,27.3,,67
8.2,-85.1,27.3,,67.9
8.2,-85.05,27.3,,68.3
8.2,-85,27.3,,68.7
8.2,-84.95,27.4,,69.1
8.2,-84.9,27.4,,69.5
8.2,-84.85,27.4,,69.9
8.2,-84.8,27.4,,70.3
8.2,-84.75,27.4,,69.1
8.2,-84.7,27.4,,67.9
8.2,-84.65,27.5,,66.6
8.2,-84.6,27.5,,65.3
8.2,-84.55,27.5,,66
8.2,-84.5,27.5,,66.8
8.2,-84.45,27.5,,69.3
8.2,-84.4,27.5,,71.9
8.2,-84.35,27.5,,73.7
8.2,-84.3,27.5,,75.6
8.2,-84.25,27.5,,75.6
8.2,-84.2,27.5,,75.6
8.2,-84.15,27.5,,73.7
8.2,-84.1,27.5,,71.9
8.2,-84.05,27.5,,70.5
8.2,-84,27.5,,69.1
8.2,-83.95,27.5,,70.2
8.2,-83.9,27.5,,71.3
8.2,-83.85,27.5,,73.4
8.2,-83.8,27.5,,75.5
8.2,-83.75,27.5,,75.7
8.2,-83.7,27.4,,75.8
8.2,-83.65,27.3,,76.1
8.2,-83.6,27.2,,76.4
8.2,-83.55,27.2,,77.2
8.2,-83.5,27.2,,78.1
8.2,-83.45,27.3,,78.6
8.2,-83.4,27.3,,79.1
8.2,-83.35,27.3,,79.2
8.2,-83.3,27.3,,79.3
8.2,-83.25,27.3,,79.1
8.2,-83.2,27.1,,78.8
8.2,-83.15,27.1,,78.2
8.2,-83.1,27,,77.7
8.2,-83.05,27,,81.3
8.2,-83,26.9,,85
8.2,-82.95,26.6,,87.9
8.2,-82.9,24.9,0.789,95.2
8.2,-82.85,26.6,0.789,88.8
8.2,-82.8,26.8,,86.6
8.2,-82.75,26.9,,84.1
8.2,-82.7,26.9,,81.7
8.2,-82.65,27,,81.3
8.2,-82.6,27,,81
8.2,-82.55,26.8,,81.9
8.2,-82.5,26.7,,82.9
8.15,-86,27.1,,73.1
8.15,-85.95,27.1,,72.2
8.15,-85.9,27.1,,71.3
8.15,-85.85,27.1,,70.8
8.15,-85.8,27.1,,70.4
8.15,-85.75,27.1,,70.1
8.15,-85.7,27.1,,69.8
8.15,-85.65,27.1,,69.2
8.15,-85.6,27.2,,68.7
8.15,-85.55,27.2,,68.4
8.15,-85.5,27.2,,68
8.15,-85.45,27.2,,67.7
8.15,-85.4,27.2,,67.5
8.15,-85.35,27.2,,67
8.15,-85.3,27.3,,66.5
8.15,-85.25,27.3,,66.7
8.15,-85.2,27.3,,66.9
8.15,-85.15,27.3,,67.5
8.15,-85.1,27.3,,68.2
8.15,-85.05,27.3,,68.3
8.15,-85,27.3,,68.5
8.15,-84.95,27.3,,68.6
8.15,-84.9,27.4,,68.6
8.15,-84.85,27.4,,69
8.15,-84.8,27.4,,69.3
8.15,-84.75,27.4,,68.6
8.15,-84.7,27.4,,67.9
8.15,-84.65,27.4,,66.9
8.15,-84.6,27.4,,65.9
8.15,-84.55,27.5,,66.6
8.15,-84.5,27.5,,67.2
8.15,-84.45,27.5,,68.9
8.15,-84.4,27.5,,70.6
8.15,-84.35,27.5,,71.7
8.15,-84.3,27.5,,72.9
8.15,-84.25,27.5,,73.6
8.15,-84.2,27.5,,74.5
8.15,-84.15,27.5,,73.7
8.15,-84.1,27.5,,73.1
8.15,-84.05,27.4,,71.7
8.15,-84,27.4,,70.3
8.15,-83.95,27.4,,70.5
8.15,-83.9,27.5,,70.7
8.15,-83.85,27.5,,72.5
8.15,-83.8,27.5,,74.3
8.15,-83.75,27.5,,75.2
8.15,-83.7,27.4,,76.1
8.15,-83.65,27.4,,76.6
8.15,-83.6,27.3,,77
8.15,-83.55,27.3,,77.6
8.15,-83.5,27.3,,78.1
8.15,-83.45,27.3,,78.4
8.15,-83.4,27.3,,78.6
8.15,-83.35,27.3,,78.7
8.15,-83.3,27.3,,78.8
8.15,-83.25,27.3,,78.8
8.15,-83.2,27.2,,78.7
8.15,-83.15,27.2,,78.2
8.15,-83.1,27.1,,77.6
8.15,-83.05,27.1,,79.8
8.15,-83,27.1,,82
8.15,-82.95,26.9,,85.2
8.15,-82.9,25,0.789,94.6
8.15,-82.85,26.9,0.789,87.1
8.15,-82.8,27,,85.7
8.15,-82.75,27.1,,83.4
8.15,-82.7,27.1,,81.1
8.15,-82.65,27.1,,80.4
8.15,-82.6,27.1,,79.7
8.15,-82.55,27,,79.4
8.15,-82.5,27,,79
8.1,-86,27.1,,72.4
8.1,-85.95,27.1,,71.3
8.1,-85.9,27.1,,70.2
8.1,-85.85,27.1,,69.8
8.1,-85.8,27.1,,69.3
8.1,-85.75,27.1,,69.2
8.1,-85.7,27.1,,69
8.1,-85.65,27.1,,68.6
8.1,-85.6,27.2,,68.2
8.1,-85.55,27.2,,67.9
8.1,-85.5,27.2,,67.6
8.1,-85.45,27.2,,67.9
8.1,-85.4,27.2,,68.2
8.1,-85.35,27.2,,68
8.1,-85.3,27.3,,67.9
8.1,-85.25,27.3,,67.8
8.1,-85.2,27.3,,67.7
8.1,-85.15,27.3,,68
8.1,-85.1,27.3,,68.4
8.1,-85.05,27.3,,68.4
8.1,-85,27.3,,68.3
8.1,-84.95,27.3,,68.1
8.1,-84.9,27.4,,67.8
8.1,-84.85,27.4,,68.1
8.1,-84.8,27.4,,68.3
